specimen,source,label,family,coords,coordinate_count,active_count,amplitude_u,per_node_gain,filter_l2,push_coverage,push_best_rank,push_best_probability,push_best_token_id,push_best_step,fixed_logit_max_abs_delta,hard_push_hit,free_text
sisyphus-single,西西弗每天都推着石头上山顶。,upper-jump-m2n0-u-2,upper-jump,24,1,11,-2.0,0.6764616329823152,2.0,0.0011603236198425293,11,0.007251193281263113,26,5,0.7668965458869934,0,The Westin is a great place to eat in the morning of the West Mount
sisyphus-single,西西弗每天都推着石头上山顶。,upper-jump-m3n0-u-2,upper-jump,28,1,11,-2.0,0.6764616329823152,2.0,0.0010193586349487305,11,0.006653360091149807,26,5,0.9811911582946777,0,"The Westin is a campsite in the morning of the day of the week,"
sisyphus-single,西西弗每天都推着石头上山顶。,ancestor-chain-seed0-u-2,ancestor-chain,"0,16,24,28",4,11,-2.0,0.6764616329823152,4.0,0.0010411739349365234,14,0.0063068196177482605,26,5,1.969522476196289,0,The Westin is a great place to eat in the morning of the West.
sisyphus-single,西西弗每天都推着石头上山顶。,off-path-seed0-u-2,off-path-matched,"1,2,3,4",4,11,-2.0,0.6764616329823152,4.0,0.0008526444435119629,13,0.010308071970939636,30,2,1.1759281158447266,0,The Westin is a great place to spend a day in the morning of the
sisyphus-single,西西弗每天都推着石头上山顶。,ancestor-chain-seed1-u-2,ancestor-chain,"1,16,24,28",4,11,-2.0,0.6764616329823152,4.0,0.0008628964424133301,11,0.006987891159951687,26,5,2.1646921634674072,0,The Westin is a great place to spend a day in the morning of the
sisyphus-single,西西弗每天都推着石头上山顶。,off-path-seed1-u-2,off-path-matched,"0,2,3,4",4,11,-2.0,0.6764616329823152,4.0,0.0013073086738586426,15,0.009018387645483017,30,2,1.0444693565368652,0,The Westin is a daily necessity for the day of the week of the
sisyphus-single,西西弗每天都推着石头上山顶。,ancestor-chain-seed2-u-2,ancestor-chain,"2,17,24,28",4,11,-2.0,0.6764616329823152,4.0,0.0008227825164794922,16,0.008387336507439613,30,2,2.249188184738159,0,The Westin is a great place to spend a day on the west of the
sisyphus-single,西西弗每天都推着石头上山顶。,off-path-seed2-u-2,off-path-matched,"0,1,3,4",4,11,-2.0,0.6764616329823152,4.0,0.0011224746704101562,12,0.006521451286971569,26,5,1.0881705284118652,0,The Westin is a great place to eat in the morning of the West Mount
sisyphus-single,西西弗每天都推着石头上山顶。,ancestor-chain-seed3-u-2,ancestor-chain,"3,17,24,28",4,11,-2.0,0.6764616329823152,4.0,0.0008205771446228027,14,0.005697914864867926,26,5,2.4283688068389893,0,The Westin is a great place to spend a day in the morning.
sisyphus-single,西西弗每天都推着石头上山顶。,off-path-seed3-u-2,off-path-matched,"0,1,2,4",4,11,-2.0,0.6764616329823152,4.0,0.0011785626411437988,16,0.0059968288987874985,26,5,0.9749646186828613,0,"The Westin is a mountainous stone in the morning, and the way to"
sisyphus-single,西西弗每天都推着石头上山顶。,ancestor-chain-seed4-u-2,ancestor-chain,"4,18,28",3,11,-2.0,0.6764616329823152,3.4641016151377544,0.0008747577667236328,16,0.008239747025072575,30,2,1.7868704795837402,0,The Westin is a daily necessity for the day of the week.
sisyphus-single,西西弗每天都推着石头上山顶。,off-path-seed4-u-2,off-path-matched,"0,1,2",3,11,-2.0,0.6764616329823152,3.4641016151377544,0.001248776912689209,14,0.006692809052765369,26,5,0.8680448532104492,0,"The Westin is a mountainous stone, which is a stone's throw"
sisyphus-single,西西弗每天都推着石头上山顶。,ancestor-chain-seed5-u-2,ancestor-chain,"5,18,28",3,11,-2.0,0.6764616329823152,3.4641016151377544,0.0009384751319885254,17,0.007900683209300041,30,2,1.8411879539489746,0,The Westin is a daily stroll from the mountain of the West Mount Sin
sisyphus-single,西西弗每天都推着石头上山顶。,off-path-seed5-u-2,off-path-matched,"0,1,2",3,11,-2.0,0.6764616329823152,3.4641016151377544,0.001248776912689209,14,0.006692809052765369,26,5,0.8680448532104492,0,"The Westin is a mountainous stone, which is a stone's throw"
sisyphus-single,西西弗每天都推着石头上山顶。,uniform-all-u-1,uniform-all,"0,1,2,3,4,5,16,17,18,24,28",11,11,-1.0,0.7343277260358962,3.3166247903554,0.0005543231964111328,18,0.007451163604855537,30,2,4.136099338531494,0,The Westin is a great place to spend on the day of the week.
sisyphus-single,西西弗每天都推着石头上山顶。,fine-jump-m0n0-u-1,fine-jump,0,1,11,-1.0,0.7343277260358962,1.0,0.0013554692268371582,12,0.0070059634745121,26,5,0.7119483947753906,0,"The Westin is a mountainous stone for the day of the week, and"
sisyphus-single,西西弗每天都推着石头上山顶。,fine-jump-m0n1-u-1,fine-jump,1,1,11,-1.0,0.7343277260358962,1.0,0.000996708869934082,6,0.007828472182154655,26,5,0.7688069343566895,0,The Westin is a stone-somega-sale of the mountain
sisyphus-single,西西弗每天都推着石头上山顶。,fine-jump-m0n2-u-1,fine-jump,2,1,11,-1.0,0.7343277260358962,1.0,0.0011585354804992676,11,0.007042581681162119,26,5,0.2844066619873047,0,"The Westin is a mountainous stone, which is a stone's throw"
sisyphus-single,西西弗每天都推着石头上山顶。,fine-jump-m0n3-u-1,fine-jump,3,1,11,-1.0,0.7343277260358962,1.0,0.0011109113693237305,10,0.011677687987685204,30,2,0.5232489705085754,0,"The Westin is a mountainous village of the sixth day, and the"
sisyphus-single,西西弗每天都推着石头上山顶。,fine-jump-m0n4-u-1,fine-jump,4,1,11,-1.0,0.7343277260358962,1.0,0.0011255741119384766,12,0.006856310646981001,26,5,0.45418405532836914,0,"The Westin is a mountainous stone, which is a stone's throw"
sisyphus-single,西西弗每天都推着石头上山顶。,fine-jump-m0n5-u-1,fine-jump,5,1,11,-1.0,0.7343277260358962,1.0,0.0011625289916992188,13,0.010687345638871193,30,2,0.4130134582519531,0,"The Westin is a mountainous stone, which is a stone's throw"
sisyphus-single,西西弗每天都推着石头上山顶。,upper-jump-m1n0-u-1,upper-jump,16,1,11,-1.0,0.7343277260358962,1.0,0.001246333122253418,11,0.007206398993730545,26,5,0.4722161293029785,0,"The Westin is a mountainous stone, which is a stone's throw"
sisyphus-single,西西弗每天都推着石头上山顶。,upper-jump-m1n1-u-1,upper-jump,17,1,11,-1.0,0.7343277260358962,1.0,0.0011417269706726074,12,0.01109297014772892,30,2,0.5399858951568604,0,"The Westin is a daily necessity for the day of the week, and"
sisyphus-single,西西弗每天都推着石头上山顶。,upper-jump-m1n2-u-1,upper-jump,18,1,11,-1.0,0.7343277260358962,1.0,0.001082777976989746,12,0.010450143367052078,30,2,0.7574405670166016,0,"The Westin is a daily necessity for the day of the week, and"
sisyphus-single,西西弗每天都推着石头上山顶。,upper-jump-m2n0-u-1,upper-jump,24,1,11,-1.0,0.7343277260358962,1.0,0.0011616945266723633,11,0.007315751630812883,26,5,0.6172990798950195,0,"The Westin is a mountainous village of the sixth day, and the"
sisyphus-single,西西弗每天都推着石头上山顶。,upper-jump-m3n0-u-1,upper-jump,28,1,11,-1.0,0.7343277260358962,1.0,0.0010515451431274414,11,0.006828272715210915,26,5,0.7935794591903687,0,"The Westin is a mountainous stone for the day of the week, and"
sisyphus-single,西西弗每天都推着石头上山顶。,ancestor-chain-seed0-u-1,ancestor-chain,"0,16,24,28",4,11,-1.0,0.7343277260358962,2.0,0.0011284947395324707,14,0.006368073169142008,26,5,1.6344647407531738,0,"The Westin is a daily necessity for the whole of the mountain, and"
sisyphus-single,西西弗每天都推着石头上山顶。,off-path-seed0-u-1,off-path-matched,"1,2,3,4",4,11,-1.0,0.7343277260358962,2.0,0.000914156436920166,12,0.010502729564905167,30,2,0.9668741226196289,0,The Westin is a great place to spend a day in the morning of the
sisyphus-single,西西弗每天都推着石头上山顶。,ancestor-chain-seed1-u-1,ancestor-chain,"1,16,24,28",4,11,-1.0,0.7343277260358962,2.0,0.0009432435035705566,11,0.00696444371715188,26,5,1.8434722423553467,0,The Westin is a great place to spend a day in the morning of the
sisyphus-single,西西弗每天都推着石头上山顶。,off-path-seed1-u-1,off-path-matched,"0,2,3,4",4,11,-1.0,0.7343277260358962,2.0,0.0013005733489990234,15,0.009376232512295246,30,2,0.8899807929992676,0,The Westin is a daily necessity for the day of the week of the
sisyphus-single,西西弗每天都推着石头上山顶。,ancestor-chain-seed2-u-1,ancestor-chain,"2,17,24,28",4,11,-1.0,0.7343277260358962,2.0,0.0009225606918334961,15,0.008732540532946587,30,2,1.8740286827087402,0,The Westin is a great place to spend a day on the west of the
sisyphus-single,西西弗每天都推着石头上山顶。,off-path-seed2-u-1,off-path-matched,"0,1,3,4",4,11,-1.0,0.7343277260358962,2.0,0.0011417269706726074,12,0.006616382393985987,26,5,0.9024338722229004,0,The Westin is a small-scale hotel in the morning of the sixth
sisyphus-single,西西弗每天都推着石头上山顶。,ancestor-chain-seed3-u-1,ancestor-chain,"3,17,24,28",4,11,-1.0,0.7343277260358962,2.0,0.0009192228317260742,13,0.005850451998412609,26,5,1.9401915073394775,0,The Westin is a campsite in the morning of the day of the week.
sisyphus-single,西西弗每天都推着石头上山顶。,off-path-seed3-u-1,off-path-matched,"0,1,2,4",4,11,-1.0,0.7343277260358962,2.0,0.0011868476867675781,14,0.006267763674259186,26,5,0.8125152587890625,0,"The Westin is a mountainous stone, which is a stone's throw"
sisyphus-single,西西弗每天都推着石头上山顶。,ancestor-chain-seed4-u-1,ancestor-chain,"4,18,28",3,11,-1.0,0.7343277260358962,1.7320508075688772,0.0009437799453735352,16,0.008800198324024677,30,2,1.3225970268249512,0,The Westin is a daily necessity for the day of the week of the
sisyphus-single,西西弗每天都推着石头上山顶。,off-path-seed4-u-1,off-path-matched,"0,1,2",3,11,-1.0,0.7343277260358962,1.7320508075688772,0.0012364387512207031,13,0.00682891346514225,26,5,0.7235910892486572,0,"The Westin is a mountainous stone, which is a stone's throw"
sisyphus-single,西西弗每天都推着石头上山顶。,ancestor-chain-seed5-u-1,ancestor-chain,"5,18,28",3,11,-1.0,0.7343277260358962,1.7320508075688772,0.0009982585906982422,16,0.008550487458705902,30,2,1.4338507652282715,0,The Westin is a daily necessity for the day of the week of the
sisyphus-single,西西弗每天都推着石头上山顶。,off-path-seed5-u-1,off-path-matched,"0,1,2",3,11,-1.0,0.7343277260358962,1.7320508075688772,0.0012364387512207031,13,0.00682891346514225,26,5,0.7235910892486572,0,"The Westin is a mountainous stone, which is a stone's throw"
sisyphus-single,西西弗每天都推着石头上山顶。,uniform-all-u-0.5,uniform-all,"0,1,2,3,4,5,16,17,18,24,28",11,11,-0.5,0.8291349230351314,1.6583123951777,0.0008107423782348633,17,0.00803119782358408,30,2,2.241661548614502,0,The Westin is a great place to spend a day on the west of the
sisyphus-single,西西弗每天都推着石头上山顶。,fine-jump-m0n0-u-0.5,fine-jump,0,1,11,-0.5,0.8291349230351314,0.5,0.0012870430946350098,11,0.007171513047069311,26,5,0.4678678512573242,0,"The Westin is a mountainous stone, which is a stone's throw"
sisyphus-single,西西弗每天都推着石头上山顶。,fine-jump-m0n1-u-0.5,fine-jump,1,1,11,-0.5,0.8291349230351314,0.5,0.0010514259338378906,9,0.007681901566684246,26,5,0.5042099952697754,0,The Westin is a stone-somega-sale of the mountain
sisyphus-single,西西弗每天都推着石头上山顶。,fine-jump-m0n2-u-0.5,fine-jump,2,1,11,-0.5,0.8291349230351314,0.5,0.0011591315269470215,11,0.007189909461885691,26,5,0.18526780605316162,0,"The Westin is a mountainous stone, which is a stone's throw"
sisyphus-single,西西弗每天都推着石头上山顶。,fine-jump-m0n3-u-0.5,fine-jump,3,1,11,-0.5,0.8291349230351314,0.5,0.0011265873908996582,10,0.011527186259627342,30,2,0.3164295554161072,0,"The Westin is a mountainous village of the sixth day, and the"
sisyphus-single,西西弗每天都推着石头上山顶。,fine-jump-m0n4-u-0.5,fine-jump,4,1,11,-0.5,0.8291349230351314,0.5,0.001133739948272705,11,0.007088996469974518,26,5,0.2860231399536133,0,"The Westin is a mountainous stone, which is a stone's throw"
sisyphus-single,西西弗每天都推着石头上山顶。,fine-jump-m0n5-u-0.5,fine-jump,5,1,11,-0.5,0.8291349230351314,0.5,0.0011545419692993164,12,0.007074074354022741,26,5,0.24843168258666992,0,"The Westin is a mountainous stone, which is a stone's throw"
sisyphus-single,西西弗每天都推着石头上山顶。,upper-jump-m1n0-u-0.5,upper-jump,16,1,11,-0.5,0.8291349230351314,0.5,0.0012167096138000488,11,0.0072793434374034405,26,5,0.3120250701904297,0,"The Westin is a mountainous stone, which is a stone's throw"
sisyphus-single,西西弗每天都推着石头上山顶。,upper-jump-m1n1-u-0.5,upper-jump,17,1,11,-0.5,0.8291349230351314,0.5,0.0011458396911621094,11,0.011211900971829891,30,2,0.36208343505859375,0,"The Westin is a mountainous village of the sixth day, and the"
sisyphus-single,西西弗每天都推着石头上山顶。,upper-jump-m1n2-u-0.5,upper-jump,18,1,11,-0.5,0.8291349230351314,0.5,0.0011069774627685547,12,0.01079706009477377,30,2,0.4822654724121094,0,"The Westin is a mountainous stone, which is a stone's throw"
sisyphus-single,西西弗每天都推着石头上山顶。,upper-jump-m2n0-u-0.5,upper-jump,24,1,11,-0.5,0.8291349230351314,0.5,0.0011625289916992188,11,0.0074052270501852036,26,5,0.3908371925354004,0,"The Westin is a mountainous stone, which is a stone's throw"
sisyphus-single,西西弗每天都推着石头上山顶。,upper-jump-m3n0-u-0.5,upper-jump,28,1,11,-0.5,0.8291349230351314,0.5,0.0010954737663269043,10,0.007116826716810465,26,5,0.47229039669036865,0,"The Westin is a mountainous stone, which is a stone's throw"
sisyphus-single,西西弗每天都推着石头上山顶。,ancestor-chain-seed0-u-0.5,ancestor-chain,"0,16,24,28",4,11,-0.5,0.8291349230351314,1.0,0.0012114644050598145,12,0.006562278605997562,26,5,1.0444915294647217,0,"The Westin is a daily necessity for the whole of the mountain, and"
sisyphus-single,西西弗每天都推着石头上山顶。,off-path-seed0-u-0.5,off-path-matched,"1,2,3,4",4,11,-0.5,0.8291349230351314,1.0,0.0010112524032592773,11,0.006746831350028515,26,5,0.6036252975463867,0,"The Westin is a mountainous stone, which is a stone's throw"
sisyphus-single,西西弗每天都推着石头上山顶。,ancestor-chain-seed1-u-0.5,ancestor-chain,"1,16,24,28",4,11,-0.5,0.8291349230351314,1.0,0.0010434985160827637,11,0.006965662818402052,26,5,1.2096238136291504,0,"The Westin is a mountainous stone, which is a stone's throw"
sisyphus-single,西西弗每天都推着石头上山顶。,off-path-seed1-u-0.5,off-path-matched,"0,2,3,4",4,11,-0.5,0.8291349230351314,1.0,0.0012624263763427734,13,0.006350701209157705,26,5,0.5920929908752441,0,"The Westin is a daily necessity for the day of the week, and"
sisyphus-single,西西弗每天都推着石头上山顶。,ancestor-chain-seed2-u-0.5,ancestor-chain,"2,17,24,28",4,11,-0.5,0.8291349230351314,1.0,0.001056373119354248,13,0.006084417924284935,26,5,1.1883249282836914,0,The Westin is a daily necessity for the day of the week of the
sisyphus-single,西西弗每天都推着石头上山顶。,off-path-seed2-u-0.5,off-path-matched,"0,1,3,4",4,11,-0.5,0.8291349230351314,1.0,0.0011578798294067383,11,0.006874732673168182,26,5,0.5905866622924805,0,"The Westin is a mountainous village of the West, and the mountains of"
sisyphus-single,西西弗每天都推着石头上山顶。,ancestor-chain-seed3-u-0.5,ancestor-chain,"3,17,24,28",4,11,-0.5,0.8291349230351314,1.0,0.0010442733764648438,11,0.00631930585950613,26,5,1.1783947944641113,0,"The Westin is a campsite in the morning of the day of the week,"
