case,count,offset,protocol_depth,channel,merge,group,gradient
count8,8,0,7,base,2,1,0.02344108559191227
count8,8,0,7,base,2,2,0.1271967738866806
count8,8,0,7,base,2,3,0.03622050583362579
count8,8,0,7,base,2,4,-0.0429377481341362
count8,8,0,7,base,2,5,0.020913537591695786
count8,8,0,7,base,2,6,0.05162865296006203
count8,8,0,7,base,2,7,-0.07740606367588043
count8,8,0,7,base,3,0,0.0
count8,8,0,7,base,3,1,0.0
count8,8,0,7,base,3,2,0.0
count8,8,0,7,base,3,3,0.0
count8,8,0,7,base,3,4,0.0
count8,8,0,7,base,3,5,0.0
count8,8,0,7,base,3,6,0.0
count8,8,0,7,base,3,7,0.0
count8,8,0,7,base,4,0,0.0
count8,8,0,7,base,4,1,0.0
count8,8,0,7,base,4,2,0.0
count8,8,0,7,base,4,3,0.0
count8,8,0,7,base,4,4,0.0
count8,8,0,7,base,4,5,0.0
count8,8,0,7,base,4,6,0.0
count8,8,0,7,base,4,7,0.0
count0,0,0,7,extra,0,0,2.7315085390000604e-05
count0,0,0,7,extra,0,1,1.861295459093526e-05
count0,0,0,7,extra,0,2,2.6511635951464996e-05
count0,0,0,7,extra,0,3,2.3500644601881504e-05
count0,0,0,7,extra,0,4,2.989591666846536e-05
count0,0,0,7,extra,0,5,2.7459253033157438e-05
count0,0,0,7,extra,0,6,2.5634535631979816e-05
count0,0,0,7,extra,0,7,2.339109778404236e-05
count0,0,0,7,extra,1,0,-5.027823135606013e-05
count0,0,0,7,extra,1,1,-3.5568045859690756e-05
count0,0,0,7,extra,1,2,-4.942312807543203e-05
count0,0,0,7,extra,1,3,-4.0818726120050997e-05
count0,0,0,7,extra,1,4,-6.998750905040652e-05
count0,0,0,7,extra,1,5,-5.651524770655669e-05
count0,0,0,7,extra,1,6,-5.1039576646871865e-05
count0,0,0,7,extra,1,7,-4.231925049680285e-05
count0,0,0,7,extra,2,0,-2.773483720375225e-05
count0,0,0,7,extra,2,1,-1.9036551748286e-05
count0,0,0,7,extra,2,2,-2.9885315598221496e-05
count0,0,0,7,extra,2,3,-2.7580292226048186e-05
count0,0,0,7,extra,2,4,-3.453284080023877e-05
count0,0,0,7,extra,2,5,-3.0222148780012503e-05
count0,0,0,7,extra,2,6,-2.839823173417244e-05
count0,0,0,7,extra,2,7,-2.4613382265670225e-05
count0,0,0,7,extra,3,0,0.0
count0,0,0,7,extra,3,1,0.0
count0,0,0,7,extra,3,2,0.0
count0,0,0,7,extra,3,3,0.0
count0,0,0,7,extra,3,4,0.0
count0,0,0,7,extra,3,5,0.0
count0,0,0,7,extra,3,6,0.0
count0,0,0,7,extra,3,7,0.0
count0,0,0,7,extra,4,0,0.0
count0,0,0,7,extra,4,1,0.0
count0,0,0,7,extra,4,2,0.0
count0,0,0,7,extra,4,3,0.0
count0,0,0,7,extra,4,4,0.0
count0,0,0,7,extra,4,5,0.0
count0,0,0,7,extra,4,6,0.0
count0,0,0,7,extra,4,7,0.0
count1-offset0,1,0,7,extra,0,0,5.615084228338674e-05
count1-offset0,1,0,7,extra,0,1,6.524143100250512e-05
count1-offset0,1,0,7,extra,0,2,7.455806917278096e-05
count1-offset0,1,0,7,extra,0,3,6.236197077669203e-05
count1-offset0,1,0,7,extra,0,4,8.052076736930758e-05
count1-offset0,1,0,7,extra,0,5,7.574994378956035e-05
count1-offset0,1,0,7,extra,0,6,6.468464562203735e-05
count1-offset0,1,0,7,extra,0,7,5.145418981555849e-05
count1-offset0,1,0,7,extra,1,0,-1.981000241357833e-05
count1-offset0,1,0,7,extra,1,1,-3.228395144105889e-05
count1-offset0,1,0,7,extra,1,2,-4.053412703797221e-05
count1-offset0,1,0,7,extra,1,3,-3.1542371289106086e-05
count1-offset0,1,0,7,extra,1,4,-4.3802876461995766e-05
count1-offset0,1,0,7,extra,1,5,-3.4992830478586257e-05
count1-offset0,1,0,7,extra,1,6,-3.013943205587566e-05
count1-offset0,1,0,7,extra,1,7,-1.8525250197853893e-05
count1-offset0,1,0,7,extra,2,0,-2.0789411792065948e-05
count1-offset0,1,0,7,extra,2,1,-2.7576432330533862e-05
count1-offset0,1,0,7,extra,2,2,-3.341713090776466e-05
count1-offset0,1,0,7,extra,2,3,-2.983267404488288e-05
count1-offset0,1,0,7,extra,2,4,-4.0309474570676684e-05
count1-offset0,1,0,7,extra,2,5,-2.9548195016104728e-05
count1-offset0,1,0,7,extra,2,6,-2.6003835955634713e-05
count1-offset0,1,0,7,extra,2,7,-2.1945896151009947e-05
count1-offset0,1,0,7,extra,3,0,0.0
count1-offset0,1,0,7,extra,3,1,0.0
count1-offset0,1,0,7,extra,3,2,0.0
count1-offset0,1,0,7,extra,3,3,0.0
count1-offset0,1,0,7,extra,3,4,0.0
count1-offset0,1,0,7,extra,3,5,0.0
count1-offset0,1,0,7,extra,3,6,0.0
count1-offset0,1,0,7,extra,3,7,0.0
count1-offset0,1,0,7,extra,4,0,0.0
count1-offset0,1,0,7,extra,4,1,0.0
count1-offset0,1,0,7,extra,4,2,0.0
count1-offset0,1,0,7,extra,4,3,0.0
count1-offset0,1,0,7,extra,4,4,0.0
count1-offset0,1,0,7,extra,4,5,0.0
count1-offset0,1,0,7,extra,4,6,0.0
count1-offset0,1,0,7,extra,4,7,0.0
count1-offset1,1,1,7,extra,0,0,-4.825102223549038e-05
count1-offset1,1,1,7,extra,0,1,-4.579232700052671e-05
count1-offset1,1,1,7,extra,0,2,-6.758282688679174e-05
count1-offset1,1,1,7,extra,0,3,-5.26985022588633e-05
count1-offset1,1,1,7,extra,0,4,-7.279984856722876e-05
count1-offset1,1,1,7,extra,0,5,-6.21293147560209e-05
count1-offset1,1,1,7,extra,0,6,-5.4863867262611166e-05
count1-offset1,1,1,7,extra,0,7,-3.912786633009091e-05
count1-offset1,1,1,7,extra,1,0,2.517240500310436e-05
count1-offset1,1,1,7,extra,1,1,3.291367465863004e-05
count1-offset1,1,1,7,extra,1,2,3.600111085688695e-05
count1-offset1,1,1,7,extra,1,3,3.595884845708497e-05
count1-offset1,1,1,7,extra,1,4,4.0707775042392313e-05
count1-offset1,1,1,7,extra,1,5,3.491333336569369e-05
count1-offset1,1,1,7,extra,1,6,3.16457444569096e-05
count1-offset1,1,1,7,extra,1,7,2.53657726716483e-05
count1-offset1,1,1,7,extra,2,0,-3.7760175473522395e-05
count1-offset1,1,1,7,extra,2,1,-4.010380871477537e-05
count1-offset1,1,1,7,extra,2,2,-5.2563234930858016e-05
count1-offset1,1,1,7,extra,2,3,-4.8121124564204365e-05
count1-offset1,1,1,7,extra,2,4,-5.994693492539227e-05
count1-offset1,1,1,7,extra,2,5,-5.0589551392477006e-05
count1-offset1,1,1,7,extra,2,6,-4.361776518635452e-05
count1-offset1,1,1,7,extra,2,7,-3.624212331487797e-05
count1-offset1,1,1,7,extra,3,0,0.0
count1-offset1,1,1,7,extra,3,1,0.0
count1-offset1,1,1,7,extra,3,2,0.0
count1-offset1,1,1,7,extra,3,3,0.0
count1-offset1,1,1,7,extra,3,4,0.0
count1-offset1,1,1,7,extra,3,5,0.0
count1-offset1,1,1,7,extra,3,6,0.0
count1-offset1,1,1,7,extra,3,7,0.0
count1-offset1,1,1,7,extra,4,0,0.0
count1-offset1,1,1,7,extra,4,1,0.0
count1-offset1,1,1,7,extra,4,2,0.0
count1-offset1,1,1,7,extra,4,3,0.0
count1-offset1,1,1,7,extra,4,4,0.0
count1-offset1,1,1,7,extra,4,5,0.0
count1-offset1,1,1,7,extra,4,6,0.0
count1-offset1,1,1,7,extra,4,7,0.0
count1-offset2,1,2,7,extra,0,0,4.917391561320983e-05
count1-offset2,1,2,7,extra,0,1,4.70121085527353e-05
count1-offset2,1,2,7,extra,0,2,5.7670975365908816e-05
count1-offset2,1,2,7,extra,0,3,4.918014019494876e-05
count1-offset2,1,2,7,extra,0,4,6.33251474937424e-05
count1-offset2,1,2,7,extra,0,5,5.7838886277750134e-05
count1-offset2,1,2,7,extra,0,6,5.620291631203145e-05
count1-offset2,1,2,7,extra,0,7,3.8731563108740374e-05
count1-offset2,1,2,7,extra,1,0,3.724022826645523e-05
count1-offset2,1,2,7,extra,1,1,4.350767267169431e-05
count1-offset2,1,2,7,extra,1,2,4.746902050101198e-05
count1-offset2,1,2,7,extra,1,3,5.278852768242359e-05
count1-offset2,1,2,7,extra,1,4,5.2246159611968324e-05
count1-offset2,1,2,7,extra,1,5,4.794193955603987e-05
count1-offset2,1,2,7,extra,1,6,4.257669934304431e-05
count1-offset2,1,2,7,extra,1,7,3.675001789815724e-05
count1-offset2,1,2,7,extra,2,0,-6.761254917364568e-05
count1-offset2,1,2,7,extra,2,1,-6.0752397985197604e-05
count1-offset2,1,2,7,extra,2,2,-8.644600893603638e-05
count1-offset2,1,2,7,extra,2,3,-8.3565988461487e-05
count1-offset2,1,2,7,extra,2,4,-9.54333518166095e-05
count1-offset2,1,2,7,extra,2,5,-8.231154788518324e-05
count1-offset2,1,2,7,extra,2,6,-7.204814755823463e-05
count1-offset2,1,2,7,extra,2,7,-6.185118400026113e-05
count1-offset2,1,2,7,extra,3,0,0.0
count1-offset2,1,2,7,extra,3,1,0.0
count1-offset2,1,2,7,extra,3,2,0.0
count1-offset2,1,2,7,extra,3,3,0.0
count1-offset2,1,2,7,extra,3,4,0.0
count1-offset2,1,2,7,extra,3,5,0.0
count1-offset2,1,2,7,extra,3,6,0.0
count1-offset2,1,2,7,extra,3,7,0.0
count1-offset2,1,2,7,extra,4,0,0.0
count1-offset2,1,2,7,extra,4,1,0.0
count1-offset2,1,2,7,extra,4,2,0.0
count1-offset2,1,2,7,extra,4,3,0.0
count1-offset2,1,2,7,extra,4,4,0.0
count1-offset2,1,2,7,extra,4,5,0.0
count1-offset2,1,2,7,extra,4,6,0.0
count1-offset2,1,2,7,extra,4,7,0.0
count1-offset3,1,3,7,extra,0,0,-6.915217818459496e-05
count1-offset3,1,3,7,extra,0,1,-5.7328456023242325e-05
count1-offset3,1,3,7,extra,0,2,-9.144233627012e-05
count1-offset3,1,3,7,extra,0,3,-7.463947986252606e-05
count1-offset3,1,3,7,extra,0,4,-0.00010384662891738117
count1-offset3,1,3,7,extra,0,5,-8.050493488553911e-05
count1-offset3,1,3,7,extra,0,6,-7.218575046863407e-05
count1-offset3,1,3,7,extra,0,7,-5.5497363064205274e-05
count1-offset3,1,3,7,extra,1,0,-5.5194519518408924e-05
count1-offset3,1,3,7,extra,1,1,-4.958828503731638e-05
count1-offset3,1,3,7,extra,1,2,-7.709948840783909e-05
count1-offset3,1,3,7,extra,1,3,-6.146945815999061e-05
count1-offset3,1,3,7,extra,1,4,-8.795140456641093e-05
count1-offset3,1,3,7,extra,1,5,-7.017128518782556e-05
count1-offset3,1,3,7,extra,1,6,-6.690529698971659e-05
count1-offset3,1,3,7,extra,1,7,-4.258030094206333e-05
count1-offset3,1,3,7,extra,2,0,4.263391383574344e-05
count1-offset3,1,3,7,extra,2,1,4.0949722460936755e-05
count1-offset3,1,3,7,extra,2,2,5.9443576901685447e-05
count1-offset3,1,3,7,extra,2,3,5.2637751650763676e-05
count1-offset3,1,3,7,extra,2,4,6.725217826897278e-05
count1-offset3,1,3,7,extra,2,5,5.306327511789277e-05
count1-offset3,1,3,7,extra,2,6,4.751521555590443e-05
count1-offset3,1,3,7,extra,2,7,3.876309347106144e-05
count1-offset3,1,3,7,extra,3,0,0.0
count1-offset3,1,3,7,extra,3,1,0.0
count1-offset3,1,3,7,extra,3,2,0.0
count1-offset3,1,3,7,extra,3,3,0.0
count1-offset3,1,3,7,extra,3,4,0.0
count1-offset3,1,3,7,extra,3,5,0.0
count1-offset3,1,3,7,extra,3,6,0.0
count1-offset3,1,3,7,extra,3,7,0.0
count1-offset3,1,3,7,extra,4,0,0.0
count1-offset3,1,3,7,extra,4,1,0.0
count1-offset3,1,3,7,extra,4,2,0.0
count1-offset3,1,3,7,extra,4,3,0.0
count1-offset3,1,3,7,extra,4,4,0.0
count1-offset3,1,3,7,extra,4,5,0.0
count1-offset3,1,3,7,extra,4,6,0.0
count1-offset3,1,3,7,extra,4,7,0.0
count2-offset0,2,0,7,extra,0,0,-0.00014749460387974977
count2-offset0,2,0,7,extra,0,1,-6.080722960177809e-05
count2-offset0,2,0,7,extra,0,2,-0.00014745048247277737
count2-offset0,2,0,7,extra,0,3,-0.00015417803660966456
count2-offset0,2,0,7,extra,0,4,-0.0002033958153333515
count2-offset0,2,0,7,extra,0,5,-0.0001344708725810051
count2-offset0,2,0,7,extra,0,6,-0.00011690169048961252
count2-offset0,2,0,7,extra,0,7,-0.00014311072300188243
count2-offset0,2,0,7,extra,1,0,0.000131157721625641
count2-offset0,2,0,7,extra,1,1,6.748145824531093e-05
count2-offset0,2,0,7,extra,1,2,0.00011736447049770504
count2-offset0,2,0,7,extra,1,3,0.00012596345914062113
count2-offset0,2,0,7,extra,1,4,0.0001596439105924219
count2-offset0,2,0,7,extra,1,5,0.00011945261212531477
count2-offset0,2,0,7,extra,1,6,9.917928400682285e-05
count2-offset0,2,0,7,extra,1,7,0.00012360754772089422
count2-offset0,2,0,7,extra,2,0,-7.387998266494833e-06
count2-offset0,2,0,7,extra,2,1,-3.0261091978900367e-06
count2-offset0,2,0,7,extra,2,2,-4.226976670906879e-06
count2-offset0,2,0,7,extra,2,3,-5.1559363782871515e-06
count2-offset0,2,0,7,extra,2,4,-9.349821993964724e-06
count2-offset0,2,0,7,extra,2,5,-4.4408784560800996e-06
count2-offset0,2,0,7,extra,2,6,-5.564036655414384e-06
count2-offset0,2,0,7,extra,2,7,-7.062238637445262e-06
count2-offset0,2,0,7,extra,3,0,0.0
count2-offset0,2,0,7,extra,3,1,0.0
count2-offset0,2,0,7,extra,3,2,0.0
count2-offset0,2,0,7,extra,3,3,0.0
count2-offset0,2,0,7,extra,3,4,0.0
count2-offset0,2,0,7,extra,3,5,0.0
count2-offset0,2,0,7,extra,3,6,0.0
count2-offset0,2,0,7,extra,3,7,0.0
count2-offset0,2,0,7,extra,4,0,0.0
count2-offset0,2,0,7,extra,4,1,0.0
count2-offset0,2,0,7,extra,4,2,0.0
count2-offset0,2,0,7,extra,4,3,0.0
count2-offset0,2,0,7,extra,4,4,0.0
count2-offset0,2,0,7,extra,4,5,0.0
count2-offset0,2,0,7,extra,4,6,0.0
count2-offset0,2,0,7,extra,4,7,0.0
count2-offset1,2,1,7,extra,0,0,9.152666461886838e-05
count2-offset1,2,1,7,extra,0,1,5.111323844175786e-05
count2-offset1,2,1,7,extra,0,2,8.355853788089007e-05
count2-offset1,2,1,7,extra,0,3,0.00010970884613925591
count2-offset1,2,1,7,extra,0,4,0.0001281257573282346
count2-offset1,2,1,7,extra,0,5,8.769128180574626e-05
count2-offset1,2,1,7,extra,0,6,6.914466212037951e-05
count2-offset1,2,1,7,extra,0,7,0.0001068361452780664
count2-offset1,2,1,7,extra,1,0,-9.280341328121722e-05
count2-offset1,2,1,7,extra,1,1,-4.127543797949329e-05
count2-offset1,2,1,7,extra,1,2,-0.00010186547297053039
count2-offset1,2,1,7,extra,1,3,-0.00010143264080397785
count2-offset1,2,1,7,extra,1,4,-0.0001198258250951767
count2-offset1,2,1,7,extra,1,5,-8.791242726147175e-05
count2-offset1,2,1,7,extra,1,6,-6.875264807604253e-05
count2-offset1,2,1,7,extra,1,7,-8.902435365598649e-05
count2-offset1,2,1,7,extra,2,0,-2.5078520593524445e-08
count2-offset1,2,1,7,extra,2,1,-3.126116894236475e-07
count2-offset1,2,1,7,extra,2,2,2.284081347170286e-06
count2-offset1,2,1,7,extra,2,3,-2.1138453121238854e-07
count2-offset1,2,1,7,extra,2,4,1.0739595381892286e-06
count2-offset1,2,1,7,extra,2,5,-6.926021001163463e-08
count2-offset1,2,1,7,extra,2,6,1.5307152807508828e-06
count2-offset1,2,1,7,extra,2,7,-1.0514528980820614e-07
count2-offset1,2,1,7,extra,3,0,0.0
count2-offset1,2,1,7,extra,3,1,0.0
count2-offset1,2,1,7,extra,3,2,0.0
count2-offset1,2,1,7,extra,3,3,0.0
count2-offset1,2,1,7,extra,3,4,0.0
count2-offset1,2,1,7,extra,3,5,0.0
count2-offset1,2,1,7,extra,3,6,0.0
count2-offset1,2,1,7,extra,3,7,0.0
count2-offset1,2,1,7,extra,4,0,0.0
count2-offset1,2,1,7,extra,4,1,0.0
count2-offset1,2,1,7,extra,4,2,0.0
count2-offset1,2,1,7,extra,4,3,0.0
count2-offset1,2,1,7,extra,4,4,0.0
count2-offset1,2,1,7,extra,4,5,0.0
count2-offset1,2,1,7,extra,4,6,0.0
count2-offset1,2,1,7,extra,4,7,0.0
count2-offset2,2,2,7,extra,0,0,-4.273583726899233e-06
count2-offset2,2,2,7,extra,0,1,1.6354662875528447e-05
count2-offset2,2,2,7,extra,0,2,-1.5425011952174827e-05
count2-offset2,2,2,7,extra,0,3,6.626402409892762e-06
count2-offset2,2,2,7,extra,0,4,-2.0685570234491024e-07
count2-offset2,2,2,7,extra,0,5,2.779711394396145e-07
count2-offset2,2,2,7,extra,0,6,-8.26610266813077e-06
count2-offset2,2,2,7,extra,0,7,1.1784176422224846e-05
count2-offset2,2,2,7,extra,1,0,-0.00010711853974498808
count2-offset2,2,2,7,extra,1,1,-4.6795721573289484e-05
count2-offset2,2,2,7,extra,1,2,-0.00012232322478666902
count2-offset2,2,2,7,extra,1,3,-0.00010927647235803306
count2-offset2,2,2,7,extra,1,4,-0.0001497964549344033
count2-offset2,2,2,7,extra,1,5,-0.00010344629845349118
count2-offset2,2,2,7,extra,1,6,-8.151882502716035e-05
count2-offset2,2,2,7,extra,1,7,-0.00010412548726890236
count2-offset2,2,2,7,extra,2,0,-1.965846877283184e-06
count2-offset2,2,2,7,extra,2,1,-1.7810286863095826e-06
count2-offset2,2,2,7,extra,2,2,8.772892670094734e-07
count2-offset2,2,2,7,extra,2,3,-2.511326329113217e-06
count2-offset2,2,2,7,extra,2,4,6.077121383896156e-08
count2-offset2,2,2,7,extra,2,5,-1.9599235656642122e-06
count2-offset2,2,2,7,extra,2,6,2.3130041881813668e-08
count2-offset2,2,2,7,extra,2,7,-1.8026022416961496e-06
count2-offset2,2,2,7,extra,3,0,0.0
count2-offset2,2,2,7,extra,3,1,0.0
count2-offset2,2,2,7,extra,3,2,0.0
count2-offset2,2,2,7,extra,3,3,0.0
count2-offset2,2,2,7,extra,3,4,0.0
count2-offset2,2,2,7,extra,3,5,0.0
count2-offset2,2,2,7,extra,3,6,0.0
count2-offset2,2,2,7,extra,3,7,0.0
count2-offset2,2,2,7,extra,4,0,0.0
count2-offset2,2,2,7,extra,4,1,0.0
count2-offset2,2,2,7,extra,4,2,0.0
count2-offset2,2,2,7,extra,4,3,0.0
count2-offset2,2,2,7,extra,4,4,0.0
count2-offset2,2,2,7,extra,4,5,0.0
count2-offset2,2,2,7,extra,4,6,0.0
count2-offset2,2,2,7,extra,4,7,0.0
count2-offset3,2,3,7,extra,0,0,-6.394913361873478e-05
count2-offset3,2,3,7,extra,0,1,-5.4021686082705855e-05
count2-offset3,2,3,7,extra,0,2,-8.438762597506866e-05
count2-offset3,2,3,7,extra,0,3,-6.853333616163582e-05
count2-offset3,2,3,7,extra,0,4,-9.523953485768288e-05
count2-offset3,2,3,7,extra,0,5,-7.465521048288792e-05
count2-offset3,2,3,7,extra,0,6,-6.642262451350689e-05
count2-offset3,2,3,7,extra,0,7,-5.0266382459085435e-05
count2-offset3,2,3,7,extra,1,0,-4.503651871345937e-05
count2-offset3,2,3,7,extra,1,1,-4.2751533328555524e-05
count2-offset3,2,3,7,extra,1,2,-6.610041600652039e-05
count2-offset3,2,3,7,extra,1,3,-5.170687290956266e-05
count2-offset3,2,3,7,extra,1,4,-7.34084751456976e-05
count2-offset3,2,3,7,extra,1,5,-5.966575554339215e-05
count2-offset3,2,3,7,extra,1,6,-5.680887625203468e-05
count2-offset3,2,3,7,extra,1,7,-3.296050272183493e-05
count2-offset3,2,3,7,extra,2,0,3.526609725668095e-05
count2-offset3,2,3,7,extra,2,1,3.565950464690104e-05
count2-offset3,2,3,7,extra,2,2,5.088522448204458e-05
count2-offset3,2,3,7,extra,2,3,4.504503158386797e-05
count2-offset3,2,3,7,extra,2,4,5.718093962059356e-05
count2-offset3,2,3,7,extra,2,5,4.490962965064682e-05
count2-offset3,2,3,7,extra,2,6,4.003385765827261e-05
count2-offset3,2,3,7,extra,2,7,3.2064035622170195e-05
count2-offset3,2,3,7,extra,3,0,0.0
count2-offset3,2,3,7,extra,3,1,0.0
count2-offset3,2,3,7,extra,3,2,0.0
count2-offset3,2,3,7,extra,3,3,0.0
count2-offset3,2,3,7,extra,3,4,0.0
count2-offset3,2,3,7,extra,3,5,0.0
count2-offset3,2,3,7,extra,3,6,0.0
count2-offset3,2,3,7,extra,3,7,0.0
count2-offset3,2,3,7,extra,4,0,0.0
count2-offset3,2,3,7,extra,4,1,0.0
count2-offset3,2,3,7,extra,4,2,0.0
count2-offset3,2,3,7,extra,4,3,0.0
count2-offset3,2,3,7,extra,4,4,0.0
count2-offset3,2,3,7,extra,4,5,0.0
count2-offset3,2,3,7,extra,4,6,0.0
count2-offset3,2,3,7,extra,4,7,0.0
count4-offset0,4,0,7,extra,0,0,-0.00014519659453071654
count4-offset0,4,0,7,extra,0,1,-7.990685116965324e-05
count4-offset0,4,0,7,extra,0,2,-0.00016958211199380457
count4-offset0,4,0,7,extra,0,3,-0.00015785000869072974
count4-offset0,4,0,7,extra,0,4,-0.0001775618875399232
count4-offset0,4,0,7,extra,0,5,-0.00012864760356023908
count4-offset0,4,0,7,extra,0,6,-0.00012695472105406225
count4-offset0,4,0,7,extra,0,7,-0.00012147988309152424
count4-offset0,4,0,7,extra,1,0,9.492014214629307e-06
count4-offset0,4,0,7,extra,1,1,6.835043677710928e-06
count4-offset0,4,0,7,extra,1,2,9.033132073454908e-07
count4-offset0,4,0,7,extra,1,3,3.0252051601564744e-06
count4-offset0,4,0,7,extra,1,4,9.679943104856648e-06
count4-offset0,4,0,7,extra,1,5,8.047106348385569e-06
count4-offset0,4,0,7,extra,1,6,6.131695499789203e-06
count4-offset0,4,0,7,extra,1,7,7.2700431701377966e-06
count4-offset0,4,0,7,extra,2,0,-7.34667537471978e-06
count4-offset0,4,0,7,extra,2,1,-2.7092253276350675e-06
count4-offset0,4,0,7,extra,2,2,-4.349245500634424e-06
count4-offset0,4,0,7,extra,2,3,-5.368552137952065e-06
count4-offset0,4,0,7,extra,2,4,-6.0373663473001216e-06
count4-offset0,4,0,7,extra,2,5,-2.9997879664733773e-06
count4-offset0,4,0,7,extra,2,6,-4.79179470858071e-06
count4-offset0,4,0,7,extra,2,7,-4.242021532263607e-06
count4-offset0,4,0,7,extra,3,0,0.0
count4-offset0,4,0,7,extra,3,1,0.0
count4-offset0,4,0,7,extra,3,2,0.0
count4-offset0,4,0,7,extra,3,3,0.0
count4-offset0,4,0,7,extra,3,4,0.0
count4-offset0,4,0,7,extra,3,5,0.0
count4-offset0,4,0,7,extra,3,6,0.0
count4-offset0,4,0,7,extra,3,7,0.0
count4-offset0,4,0,7,extra,4,0,0.0
count4-offset0,4,0,7,extra,4,1,0.0
count4-offset0,4,0,7,extra,4,2,0.0
count4-offset0,4,0,7,extra,4,3,0.0
count4-offset0,4,0,7,extra,4,4,0.0
count4-offset0,4,0,7,extra,4,5,0.0
count4-offset0,4,0,7,extra,4,6,0.0
count4-offset0,4,0,7,extra,4,7,0.0
count4-offset1,4,1,7,extra,0,0,0.00025574586470611393
count4-offset1,4,1,7,extra,0,1,0.0001807085209293291
count4-offset1,4,1,7,extra,0,2,0.0002796348126139492
count4-offset1,4,1,7,extra,0,3,0.0003112934355158359
count4-offset1,4,1,7,extra,0,4,0.00034670467721298337
count4-offset1,4,1,7,extra,0,5,0.0002547202166169882
count4-offset1,4,1,7,extra,0,6,0.00021310496958903968
count4-offset1,4,1,7,extra,0,7,0.00026136974338442087
count4-offset1,4,1,7,extra,1,0,-5.034647256252356e-05
count4-offset1,4,1,7,extra,1,1,-2.2836753487354144e-05
count4-offset1,4,1,7,extra,1,2,-7.246082532219589e-05
count4-offset1,4,1,7,extra,1,3,-6.299882079474628e-05
count4-offset1,4,1,7,extra,1,4,-6.556754669873044e-05
count4-offset1,4,1,7,extra,1,5,-4.9371599743608385e-05
count4-offset1,4,1,7,extra,1,6,-4.3009506043745205e-05
count4-offset1,4,1,7,extra,1,7,-4.1283437894890085e-05
count4-offset1,4,1,7,extra,2,0,-3.501796527416445e-05
count4-offset1,4,1,7,extra,2,1,-1.5671861547161825e-05
count4-offset1,4,1,7,extra,2,2,-3.471170930424705e-05
count4-offset1,4,1,7,extra,2,3,-3.412670048419386e-05
count4-offset1,4,1,7,extra,2,4,-3.549822577042505e-05
count4-offset1,4,1,7,extra,2,5,-2.6832824005396105e-05
count4-offset1,4,1,7,extra,2,6,-2.409817898296751e-05
count4-offset1,4,1,7,extra,2,7,-2.6862495360546745e-05
count4-offset1,4,1,7,extra,3,0,0.0
count4-offset1,4,1,7,extra,3,1,0.0
count4-offset1,4,1,7,extra,3,2,0.0
count4-offset1,4,1,7,extra,3,3,0.0
count4-offset1,4,1,7,extra,3,4,0.0
count4-offset1,4,1,7,extra,3,5,0.0
count4-offset1,4,1,7,extra,3,6,0.0
count4-offset1,4,1,7,extra,3,7,0.0
count4-offset1,4,1,7,extra,4,0,0.0
count4-offset1,4,1,7,extra,4,1,0.0
count4-offset1,4,1,7,extra,4,2,0.0
count4-offset1,4,1,7,extra,4,3,0.0
count4-offset1,4,1,7,extra,4,4,0.0
count4-offset1,4,1,7,extra,4,5,0.0
count4-offset1,4,1,7,extra,4,6,0.0
count4-offset1,4,1,7,extra,4,7,0.0
count4-offset2,4,2,7,extra,0,0,-0.00014519659453071654
count4-offset2,4,2,7,extra,0,1,-7.990685116965324e-05
count4-offset2,4,2,7,extra,0,2,-0.00016958211199380457
count4-offset2,4,2,7,extra,0,3,-0.00015785000869072974
count4-offset2,4,2,7,extra,0,4,-0.0001775618875399232
count4-offset2,4,2,7,extra,0,5,-0.00012864760356023908
count4-offset2,4,2,7,extra,0,6,-0.00012695472105406225
count4-offset2,4,2,7,extra,0,7,-0.00012147988309152424
count4-offset2,4,2,7,extra,1,0,9.492014214629307e-06
count4-offset2,4,2,7,extra,1,1,6.835043677710928e-06
count4-offset2,4,2,7,extra,1,2,9.033132073454908e-07
count4-offset2,4,2,7,extra,1,3,3.0252051601564744e-06
count4-offset2,4,2,7,extra,1,4,9.679943104856648e-06
count4-offset2,4,2,7,extra,1,5,8.047106348385569e-06
count4-offset2,4,2,7,extra,1,6,6.131695499789203e-06
count4-offset2,4,2,7,extra,1,7,7.2700431701377966e-06
count4-offset2,4,2,7,extra,2,0,-7.34667537471978e-06
count4-offset2,4,2,7,extra,2,1,-2.7092253276350675e-06
count4-offset2,4,2,7,extra,2,2,-4.349245500634424e-06
count4-offset2,4,2,7,extra,2,3,-5.368552137952065e-06
count4-offset2,4,2,7,extra,2,4,-6.0373663473001216e-06
count4-offset2,4,2,7,extra,2,5,-2.9997879664733773e-06
count4-offset2,4,2,7,extra,2,6,-4.79179470858071e-06
count4-offset2,4,2,7,extra,2,7,-4.242021532263607e-06
count4-offset2,4,2,7,extra,3,0,0.0
count4-offset2,4,2,7,extra,3,1,0.0
count4-offset2,4,2,7,extra,3,2,0.0
count4-offset2,4,2,7,extra,3,3,0.0
count4-offset2,4,2,7,extra,3,4,0.0
count4-offset2,4,2,7,extra,3,5,0.0
count4-offset2,4,2,7,extra,3,6,0.0
count4-offset2,4,2,7,extra,3,7,0.0
count4-offset2,4,2,7,extra,4,0,0.0
count4-offset2,4,2,7,extra,4,1,0.0
count4-offset2,4,2,7,extra,4,2,0.0
count4-offset2,4,2,7,extra,4,3,0.0
